UID:495670678712935538,﻿Name:BitFiSwap s.r.o.,﻿Account Type:Main,﻿Account Name:bitfiswap@gmail.com
﻿id,Time,Type,Amount,Before Balance,After Balance,Fee,Symbol
﻿3920729438,2024-01-20 19:53:42,Cancel an order,20.51,17975.85785845,17996.36785845,0.0,USDT
﻿3920728675,2024-01-20 19:53:26,Place an order,-17.27,17993.12785845,17975.85785845,0.0,USDT
﻿3920726317,2024-01-20 19:52:29,Place an order,-20.51,18013.63785845,17993.12785845,0.0,USDT
﻿3920718755,2024-01-20 19:48:50,Place an order,-12.95,18026.58785845,18013.63785845,0.0,USDT
﻿3920715047,2024-01-20 19:46:53,Place an order,-118.79,18145.37785845,18026.58785845,0.0,USDT
﻿3920663425,2024-01-20 19:22:18,Cancel an order,53.99,18091.38785845,18145.37785845,0.0,USDT
﻿3920661762,2024-01-20 19:21:28,Place an order,-53.99,18145.37785845,18091.38785845,0.0,USDT
﻿3920661137,2024-01-20 19:21:08,Place an order,-17.27,18162.64785845,18145.37785845,0.0,USDT
﻿3920658600,2024-01-20 19:19:53,Cancel an order,107.99,18054.65785845,18162.64785845,0.0,USDT
﻿3920655454,2024-01-20 19:18:09,Cancel an order,100.0,17954.65785845,18054.65785845,0.0,USDT
﻿3920650229,2024-01-20 19:15:22,Cancel an order,161.98,17792.67785845,17954.65785845,0.0,USDT
﻿3920648381,2024-01-20 19:14:25,Cancel an order,323.97,17468.70785845,17792.67785845,0.0,USDT
﻿3920622400,2024-01-20 19:11:19,Cancel an order,96.77,17371.93785845,17468.70785845,0.0,USDT
﻿3920534587,2024-01-20 19:04:53,Place an order,-107.99,17479.92785845,17371.93785845,0.0,USDT
﻿3920531256,2024-01-20 19:03:19,Place an order,-100.43,17580.35785845,17479.92785845,0.0,USDT
﻿3920525166,2024-01-20 19:00:21,Place an order,-161.98,17742.33785845,17580.35785845,0.0,USDT
﻿3920519832,2024-01-20 18:57:36,Cancel an order,113.39,17628.94785845,17742.33785845,0.0,USDT
﻿3920510505,2024-01-20 18:53:13,Cancel an order,53.99,17574.95785845,17628.94785845,0.0,USDT
﻿3920500125,2024-01-20 18:48:05,Place an order,-100.0,17674.95785845,17574.95785845,0.0,USDT
﻿3920492716,2024-01-20 18:44:25,Place an order,-323.97,17998.92785845,17674.95785845,0.0,USDT
﻿3920487113,2024-01-20 18:41:55,Place an order,-53.99,18052.91785845,17998.92785845,0.0,USDT
﻿3920458988,2024-01-20 18:27:37,Place an order,-113.39,18166.30785845,18052.91785845,0.0,USDT
﻿3920457986,2024-01-20 18:27:13,Cancel an order,107.99,18058.31785845,18166.30785845,0.0,USDT
﻿3920457681,2024-01-20 18:27:04,Cancel an order,50.0,18008.31785845,18058.31785845,0.0,USDT
﻿3920448760,2024-01-20 18:22:50,Cancel an order,107.99,17900.32785845,18008.31785845,0.0,USDT
﻿3920408492,2024-01-20 18:11:18,Place an order,-96.77,17997.09785845,17900.32785845,0.0,USDT
﻿3920289394,2024-01-20 17:57:27,Cancel an order,106.91,17890.18785845,17997.09785845,0.0,USDT
﻿3920256624,2024-01-20 17:42:30,Place an order,-16.19,17906.37785845,17890.18785845,0.0,USDT
﻿3920247525,2024-01-20 17:38:13,Cancel an order,21.59,17884.78785845,17906.37785845,0.0,USDT
﻿3920244594,2024-01-20 17:36:47,Place an order,-21.59,17906.37785845,17884.78785845,0.0,USDT
﻿3920225414,2024-01-20 17:27:50,Cancel an order,21.59,17884.78785845,17906.37785845,0.0,USDT
﻿3920224174,2024-01-20 17:27:12,Place an order,-107.99,17992.77785845,17884.78785845,0.0,USDT
﻿3920223870,2024-01-20 17:27:02,Place an order,-50.0,18042.77785845,17992.77785845,0.0,USDT
﻿3920214313,2024-01-20 17:22:47,Place an order,-107.99,18150.76785845,18042.77785845,0.0,USDT
﻿3920066550,2024-01-20 16:57:26,Place an order,-106.91,18257.67785845,18150.76785845,0.0,USDT
﻿3919988091,2024-01-20 16:27:49,Place an order,-21.59,18279.26785845,18257.67785845,0.0,USDT
﻿3914845893,2024-01-20 03:47:20,Place an order,-333.33,18612.59785845,18279.26785845,0.0,USDT
﻿3913718027,2024-01-20 00:50:41,Place an order,-107.87,18720.46785845,18612.59785845,0.0,USDT
﻿3913645974,2024-01-20 00:40:25,Place an order,-21.57,18742.03785845,18720.46785845,0.0,USDT
﻿3912812307,2024-01-19 22:47:10,Cancel an order,228.44,18513.59785845,18742.03785845,0.0,USDT
﻿3912809400,2024-01-19 22:46:35,Place an order,-228.44,18742.03785845,18513.59785845,0.0,USDT
﻿3912394302,2024-01-19 21:47:03,Cancel an order,32.36,18709.67785845,18742.03785845,0.0,USDT
﻿3911987894,2024-01-19 20:47:01,Place an order,-32.36,18742.03785845,18709.67785845,0.0,USDT
﻿3911742431,2024-01-19 20:09:02,Cancel an order,10.83,18731.20785845,18742.03785845,0.0,USDT
﻿3911551598,2024-01-19 19:43:01,Place an order,-10.78,18741.98785845,18731.20785845,0.0,USDT
﻿3910967346,2024-01-19 18:25:10,Place an order,-433.83,19175.81785845,18741.98785845,0.0,USDT
﻿3910812287,2024-01-19 18:09:00,Place an order,-10.83,19186.64785845,19175.81785845,0.0,USDT
﻿3910689900,2024-01-19 18:02:41,Place an order,-32.5,19219.14785845,19186.64785845,0.0,USDT
﻿3910003416,2024-01-19 16:13:02,Cancel an order,10.84,19208.30785845,19219.14785845,0.0,USDT
﻿3909632014,2024-01-19 15:14:20,Cancel an order,433.83,18774.47785845,19208.30785845,0.0,USDT
﻿3909595490,2024-01-19 15:10:32,Place an order,-433.83,19208.30785845,18774.47785845,0.0,USDT
﻿3909414917,2024-01-19 14:46:42,Place an order,-433.83,19642.13785845,19208.30785845,0.0,USDT
﻿3909253631,2024-01-19 14:13:02,Place an order,-10.84,19652.97785845,19642.13785845,0.0,USDT
﻿3906551635,2024-01-19 05:17:58,Cancel an order,108.45,19544.52785845,19652.97785845,0.0,USDT
﻿3906198007,2024-01-19 03:59:04,Cancel an order,32.53,19511.99785845,19544.52785845,0.0,USDT
﻿3906169471,2024-01-19 03:44:52,Cancel an order,54.17,19457.82785845,19511.99785845,0.0,USDT
﻿3906136720,2024-01-19 03:29:45,Place an order,-433.83,19891.65785845,19457.82785845,0.0,USDT
﻿3906125720,2024-01-19 03:27:39,Place an order,-32.53,19924.18785845,19891.65785845,0.0,USDT
﻿3906102736,2024-01-19 03:17:55,Place an order,-108.45,20032.63785845,19924.18785845,0.0,USDT
﻿3905967552,2024-01-19 02:50:47,Place an order,-339.05,20371.68785845,20032.63785845,0.0,USDT
﻿3905717901,2024-01-19 01:46:14,Place an order,-400.86,20772.54785845,20371.68785845,0.0,USDT
﻿3905715398,2024-01-19 01:44:50,Place an order,-54.17,20826.71785845,20772.54785845,0.0,USDT
﻿3905493100,2024-01-19 00:54:10,Deposit,54.1,20826.71785845,20880.81785845,0.0,USDT
﻿3905493102,2024-01-19 00:54:10,To unified trading account,-54.1,20880.81785845,20826.71785845,0.0,USDT
﻿3905480365,2024-01-19 00:50:44,Place an order,-10.82,20837.53785845,20826.71785845,0.0,USDT
﻿3905476500,2024-01-19 00:49:46,Place an order,-10.82,20848.35785845,20837.53785845,0.0,USDT
﻿3905472534,2024-01-19 00:48:52,Place an order,-10.82,20859.17785845,20848.35785845,0.0,USDT
﻿3905466741,2024-01-19 00:47:02,Place an order,-10.82,20869.99785845,20859.17785845,0.0,USDT
﻿3905455980,2024-01-19 00:42:46,Place an order,-10.82,20880.81785845,20869.99785845,0.0,USDT
﻿3905410144,2024-01-19 00:24:41,Cancel an order,431.96,20448.85785845,20880.81785845,0.0,USDT
﻿3905393283,2024-01-19 00:17:40,Place an order,-431.96,20880.81785845,20448.85785845,0.0,USDT
﻿3905344376,2024-01-19 00:08:53,From unified trading account,15880.81785845,5000.0,20880.81785845,0.0,USDT
﻿3905220181,2024-01-18 23:45:06,From unified trading account,5000.0,0.0,5000.0,0.0,USDT
﻿3904983664,2024-01-18 22:51:44,Deposit,9777.3373,0.0,9777.3373,0.0,USDT
﻿3904983668,2024-01-18 22:51:44,To unified trading account,-9777.3373,9777.3373,0.0,0.0,USDT
﻿3904957685,2024-01-18 22:43:19,Deposit,10.0,0.0,10.0,0.0,USDT
﻿3904957689,2024-01-18 22:43:19,To unified trading account,-10.0,10.0,0.0,0.0,USDT
﻿3904353653,2024-01-18 20:20:47,To unified trading account,-11083.48055845,11083.48055845,0.0,0.0,USDT
﻿3904353651,2024-01-18 20:20:46,Deposit,11083.48055845,0.0,11083.48055845,0.0,USDT
﻿3904348239,2024-01-18 20:18:43,To unified trading account,-10.0,10.0,0.0,0.0,USDT
﻿3904348236,2024-01-18 20:18:42,Deposit,10.0,0.0,10.0,0.0,USDT
